"";"day";"spot"
"5362";2018-04-27;2,82
"5363";2018-04-30;2,75
"5364";2018-05-01;2,75
"5365";2018-05-02;2,77
"5366";2018-05-03;2,75
"5367";2018-05-04;2,75
"5368";2018-05-07;2,74
"5369";2018-05-08;2,77
"5370";2018-05-09;2,75
"5371";2018-05-10;2,78
"5372";2018-05-11;2,75
"5373";2018-05-14;2,84
"5374";2018-05-15;2,83
"5375";2018-05-16;2,85
"5376";2018-05-17;2,75
"5377";2018-05-18;2,75
"5378";2018-05-21;2,77
"5379";2018-05-22;2,76
"5380";2018-05-23;2,89
"5381";2018-05-24;2,88
"5382";2018-05-25;2,88
"5383";2018-05-29;2,84
"5384";2018-05-30;2,83
"5385";2018-05-31;2,94
"5386";2018-06-01;2,91
"5387";2018-06-04;2,89
"5388";2018-06-05;2,89
"5389";2018-06-06;2,89
"5390";2018-06-07;3,02
"5391";2018-06-08;2,91
"5392";2018-06-11;3
"5393";2018-06-12;2,98
"5394";2018-06-13;2,98
"5395";2018-06-14;2,99
"5396";2018-06-15;3,02
"5397";2018-06-18;2,99
"5398";2018-06-19;2,95
"5399";2018-06-20;2,96
"5400";2018-06-21;3,08
"5401";2018-06-22;2,95
"5402";2018-06-25;2,96
"5403";2018-06-26;2,98
"5404";2018-06-27;3,01
"5405";2018-06-28;2,99
"5406";2018-06-29;2,96
"5407";2018-07-02;2,9
"5408";2018-07-03;2,9
"5409";2018-07-05;2,91
"5410";2018-07-06;2,91
"5411";2018-07-09;2,9
"5412";2018-07-10;2,9
"5413";2018-07-11;2,89
"5414";2018-07-12;2,89
"5415";2018-07-13;2,86
"5416";2018-07-16;2,76
"5417";2018-07-17;2,81
"5418";2018-07-18;2,8
"5419";2018-07-19;2,75
"5420";2018-07-20;2,79
"5421";2018-07-23;2,79
"5422";2018-07-24;2,73
"5423";2018-07-25;2,82
"5424";2018-07-26;2,82
"5425";2018-07-27;2,78
"5426";2018-07-30;2,75
"5427";2018-07-31;2,82
"5428";2018-08-01;2,8
"5429";2018-08-02;2,77
"5430";2018-08-03;2,86
"5431";2018-08-06;2,85
"5432";2018-08-07;2,95
"5433";2018-08-08;2,99
"5434";2018-08-09;3,02
"5435";2018-08-10;2,96
"5436";2018-08-13;2,92
"5437";2018-08-14;3,02
"5438";2018-08-15;3,02
"5439";2018-08-16;3,02
"5440";2018-08-17;3,01
"5441";2018-08-20;3,04
"5442";2018-08-21;3,01
"5443";2018-08-22;3,02
"5444";2018-08-23;3,01
"5445";2018-08-24;2,99
"5446";2018-08-27;2,98
"5447";2018-08-28;2,98
"5448";2018-08-29;2,96
"5449";2018-08-30;2,96
"5450";2018-08-31;2,98
"5451";2018-09-04;2,96
"5452";2018-09-05;3
"5453";2018-09-06;2,93
"5454";2018-09-07;2,88
"5455";2018-09-10;2,9
"5456";2018-09-11;2,94
"5457";2018-09-12;2,98
"5458";2018-09-13;2,94
"5459";2018-09-14;2,91
"5460";2018-09-17;2,95
"5461";2018-09-18;3
"5462";2018-09-19;3,11
"5463";2018-09-20;3,07
"5464";2018-09-21;3,02
"5465";2018-09-24;3,04
"5466";2018-09-25;3,12
"5467";2018-09-26;3,1
"5468";2018-09-27;3,05
"5469";2018-09-28;3,01
"5470";2018-10-01;3,13
"5471";2018-10-02;3,14
"5472";2018-10-03;3,26
"5473";2018-10-04;3,39
"5474";2018-10-05;3,25
"5475";2018-10-08;3,28
"5476";2018-10-09;3,4
"5477";2018-10-10;3,45
"5478";2018-10-11;3,16
"5479";2018-10-12;3,19
"5480";2018-10-15;3,26
"5481";2018-10-16;3,27
"5482";2018-10-17;3,3
"5483";2018-10-18;3,28
"5484";2018-10-19;3,2
"5485";2018-10-22;3,2
"5486";2018-10-23;3,28
"5487";2018-10-24;3,42
"5488";2018-10-25;3,42
"5489";2018-10-26;3,27
"5490";2018-10-29;3,2
"5491";2018-10-30;3,27
"5492";2018-10-31;3,31
"5493";2018-11-01;3,36
"5494";2018-11-02;3,26
"5495";2018-11-05;3,53
"5496";2018-11-06;3,53
"5497";2018-11-07;3,54
"5498";2018-11-08;3,54
"5499";2018-11-09;3,74
"5500";2018-11-12;3,96
"5501";2018-11-13;4,1
"5502";2018-11-14;4,1
"5503";2018-11-15;4,69
"5504";2018-11-16;4,3
"5505";2018-11-19;4,65
"5506";2018-11-20;4,65
"5507";2018-11-21;4,7
"5508";2018-11-26;4,28
"5509";2018-11-27;4,28
"5510";2018-11-28;4,5
"5511";2018-11-29;4,5
"5512";2018-11-30;4,61
"5513";2018-12-03;4,4
"5514";2018-12-04;4,4
"5515";2018-12-05;4,69
"5516";2018-12-06;4,44
"5517";2018-12-07;4,51
"5518";2018-12-10;4,54
"5519";2018-12-11;4,53
"5520";2018-12-12;4,53
"5521";2018-12-13;4,31
"5522";2018-12-14;3,99
"5523";2018-12-17;3,8
"5524";2018-12-18;3,8
"5525";2018-12-19;3,64
"5526";2018-12-20;3,7
"5527";2018-12-21;3,7
"5528";2018-12-26;3,42
"5529";2018-12-27;3,1
"5530";2018-12-28;3,25
"5531";2019-01-02;3,25
"5532";2019-01-03;2,72
"5533";2019-01-04;2,8
"5534";2019-01-07;2,74
"5535";2019-01-08;2,89
"5536";2019-01-09;2,92
"5537";2019-01-10;2,95
"5538";2019-01-11;2,95
"5539";2019-01-14;3,36
"5540";2019-01-15;3,54
"5541";2019-01-16;3,58
"5542";2019-01-17;3,58
"5543";2019-01-18;3,43
"5544";2019-01-21;3,43
"5545";2019-01-22;3,43
"5546";2019-01-23;3,13
"5547";2019-01-24;3,13
"5548";2019-01-25;3,07
"5549";2019-01-28;3,05
"5550";2019-01-29;2,94
"5551";2019-01-30;3
"5552";2019-01-31;2,82
"5553";2019-02-01;2,7
"5554";2019-02-04;2,57
"5555";2019-02-05;2,54
"5556";2019-02-06;2,58
"5557";2019-02-07;2,62
"5558";2019-02-08;2,66
"5559";2019-02-11;2,76
"5560";2019-02-12;2,71
"5561";2019-02-13;2,61
"5562";2019-02-14;2,61
"5563";2019-02-15;2,59
"5564";2019-02-18;2,59
"5565";2019-02-19;2,69
"5566";2019-02-20;2,69
"5567";2019-02-21;2,73
"5568";2019-02-22;2,74
"5569";2019-02-25;2,84
"5570";2019-02-26;2,74
"5571";2019-02-27;2,89
"5572";2019-02-28;2,89
"5573";2019-03-01;3,19
"5574";2019-03-04;4,25
"5575";2019-03-05;3,18
"5576";2019-03-06;3,18
"5577";2019-03-07;2,9
"5578";2019-03-08;2,9
"5579";2019-03-11;2,86
"5580";2019-03-12;2,83
"5581";2019-03-13;2,87
"5582";2019-03-14;2,95
"5583";2019-03-15;2,95
"5584";2019-03-18;2,9
"5585";2019-03-19;2,92
"5586";2019-03-20;2,86
"5587";2019-03-21;2,86
"5588";2019-03-22;2,75
"5589";2019-03-25;2,72
"5590";2019-03-26;2,74
"5591";2019-03-27;2,69
"5592";2019-03-28;2,69
"5593";2019-03-29;2,73
"5594";2019-04-01;2,73
"5595";2019-04-02;2,76
"5596";2019-04-03;2,74
"5597";2019-04-04;2,66
"5598";2019-04-05;2,62
"5599";2019-04-08;2,72
"5600";2019-04-09;2,71
"5601";2019-04-10;2,72
"5602";2019-04-11;2,72
"5603";2019-04-12;2,75
"5604";2019-04-15;2,75
"5605";2019-04-16;2,66
"5606";2019-04-17;2,55
"5607";2019-04-18;2,54
"5608";2019-04-22;2,61
"5609";2019-04-23;2,53
"5610";2019-04-24;2,53
"5611";2019-04-25;2,54
"5612";2019-04-26;2,58
"5613";2019-04-29;2,58
"5614";2019-04-30;2,59
"5615";2019-05-01;2,59
"5616";2019-05-02;2,63
"5617";2019-05-03;2,59
"5618";2019-05-06;2,54
"5619";2019-05-07;2,54
"5620";2019-05-08;2,64
"5621";2019-05-09;2,62
"5622";2019-05-10;2,64
"5623";2019-05-13;2,71
"5624";2019-05-14;2,7
"5625";2019-05-15;2,69
"5626";2019-05-16;2,62
"5627";2019-05-17;2,61
"5628";2019-05-20;2,7
"5629";2019-05-21;2,73
"5630";2019-05-22;2,73
"5631";2019-05-23;2,56
"5632";2019-05-24;2,6
"5633";2019-05-27;2,6
"5634";2019-05-28;2,65
"5635";2019-05-29;2,69
"5636";2019-05-30;2,69
"5637";2019-05-31;2,59
"5638";2019-06-03;2,5
"5639";2019-06-04;2,45
"5640";2019-06-05;2,45
"5641";2019-06-06;2,4
"5642";2019-06-07;2,43
"5643";2019-06-10;2,42
"5644";2019-06-11;2,41
"5645";2019-06-12;2,43
"5646";2019-06-13;2,43
"5647";2019-06-14;2,37
"5648";2019-06-17;2,46
"5649";2019-06-18;2,44
"5650";2019-06-19;2,43
"5651";2019-06-20;2,38
"5652";2019-06-21;2,27
"5653";2019-06-24;2,31
"5654";2019-06-25;2,31
"5655";2019-06-26;2,34
"5656";2019-06-27;2,32
"5657";2019-06-28;2,42
"5658";2019-07-01;2,33
"5659";2019-07-02;2,3
"5660";2019-07-03;2,29
"5661";2019-07-08;2,39
"5662";2019-07-09;2,41
"5663";2019-07-10;2,49
"5664";2019-07-11;2,54
"5665";2019-07-12;2,54
"5666";2019-07-15;2,53
"5667";2019-07-16;2,53
"5668";2019-07-17;2,44
"5669";2019-07-18;2,38
"5670";2019-07-19;2,3
"5671";2019-07-22;2,33
"5672";2019-07-23;2,34
"5673";2019-07-24;2,33
"5674";2019-07-25;2,26
"5675";2019-07-26;2,23
"5676";2019-07-29;2,23
"5677";2019-07-30;2,22
"5678";2019-07-31;2,28
"5679";2019-08-01;2,36
"5680";2019-08-02;2,12
"5681";2019-08-05;2,02
"5682";2019-08-06;2,15
"5683";2019-08-07;2,18
"5684";2019-08-08;2,13
"5685";2019-08-09;2,09
"5686";2019-08-12;2,21
"5687";2019-08-13;2,24
"5688";2019-08-14;2,22
"5689";2019-08-15;2,19
"5690";2019-08-16;2,2
"5691";2019-08-19;2,26
"5692";2019-08-20;2,35
"5693";2019-08-21;2,31
"5694";2019-08-22;2,28
"5695";2019-08-23;2,15
"5696";2019-08-26;2,23
"5697";2019-08-27;2,24
"5698";2019-08-28;2,24
"5699";2019-08-29;2,36
"5700";2019-08-30;2,33
"5701";2019-09-02;2,33
"5702";2019-09-03;2,39
"5703";2019-09-04;2,48
"5704";2019-09-05;2,49
"5705";2019-09-06;2,49
"5706";2019-09-09;2,65
"5707";2019-09-10;2,67
"5708";2019-09-11;2,63
"5709";2019-09-12;2,62
"5710";2019-09-13;2,61
"5711";2019-09-16;2,75
"5712";2019-09-17;2,7
"5713";2019-09-18;2,72
"5714";2019-09-19;2,65
"5715";2019-09-20;2,34
"5716";2019-09-23;2,55
"5717";2019-09-24;2,55
"5718";2019-09-25;2,54
"5719";2019-09-26;2,57
"5720";2019-09-27;2,41
"5721";2019-09-30;2,37
"5722";2019-10-01;2,36
"5723";2019-10-02;2,36
"5724";2019-10-03;2,31
"5725";2019-10-04;2,25
"5726";2019-10-07;2,36
"5727";2019-10-08;2,29
"5728";2019-10-09;2,26
"5729";2019-10-10;2,26
"5730";2019-10-11;2,13
"5731";2019-10-14;2,13
"5732";2019-10-15;2,29
"5733";2019-10-16;2,44
"5734";2019-10-17;2,29
"5735";2019-10-18;2,08
"5736";2019-10-21;2,13
"5737";2019-10-22;2,21
"5738";2019-10-23;2,34
"5739";2019-10-24;2,33
"5740";2019-10-25;2,26
"5741";2019-10-28;2,49
"5742";2019-10-29;2,61
"5743";2019-10-30;2,71
"5744";2019-10-31;2,73
"5745";2019-11-01;2,54
"5746";2019-11-04;2,77
"5747";2019-11-05;2,77
"5748";2019-11-06;2,82
"5749";2019-11-07;2,84
"5750";2019-11-08;2,87
"5751";2019-11-11;2,87
"5752";2019-11-12;2,72
"5753";2019-11-13;2,66
"5754";2019-11-14;2,68
"5755";2019-11-15;2,7
"5756";2019-11-18;2,64
"5757";2019-11-19;2,53
"5758";2019-11-20;2,56
"5759";2019-11-21;2,53
"5760";2019-11-22;2,62
"5761";2019-11-25;2,51
"5762";2019-11-26;2,51
"5763";2019-11-27;2,46
"5764";2019-11-29;2,46
"5765";2019-12-02;2,29
"5766";2019-12-03;2,42
"5767";2019-12-04;2,43
"5768";2019-12-05;2,42
"5769";2019-12-06;2,31
"5770";2019-12-09;2,17
"5771";2019-12-10;2,18
"5772";2019-12-11;2,28
"5773";2019-12-12;2,28
"5774";2019-12-13;2,28
"5775";2019-12-16;2,34
"5776";2019-12-17;2,3
"5777";2019-12-18;2,26
"5778";2019-12-19;2,21
"5779";2019-12-20;2,27
"5780";2019-12-23;2,17
"5781";2019-12-24;2,11
"5782";2019-12-25;2,11
"5783";2019-12-26;2,09
"5784";2019-12-27;1,75
"5785";2019-12-30;2,06
"5786";2019-12-31;2,09
"5787";2020-01-01;2,09
"5788";2020-01-02;2,05
"5789";2020-01-03;2,06
"5790";2020-01-06;2,1
"5791";2020-01-07;2,17
"5792";2020-01-08;2,09
"5793";2020-01-09;2,05
"5794";2020-01-10;2,05
"5795";2020-01-13;2,03
"5796";2020-01-14;2,15
"5797";2020-01-15;2,01
"5798";2020-01-16;2,06
"5799";2020-01-17;2,07
"5800";2020-01-21;1,98
"5801";2020-01-22;1,89
"5802";2020-01-23;1,95
"5803";2020-01-24;1,91
"5804";2020-01-27;2,03
"5805";2020-01-28;1,96
"5806";2020-01-29;1,93
"5807";2020-01-30;1,94
"5808";2020-01-31;1,91
"5809";2020-02-03;1,9
"5810";2020-02-04;1,89
"5811";2020-02-05;1,89
"5812";2020-02-06;1,86
"5813";2020-02-07;1,93
"5814";2020-02-10;1,85
"5815";2020-02-11;1,85
"5816";2020-02-12;1,91
"5817";2020-02-13;1,95
"5818";2020-02-14;1,93
"5819";2020-02-17;1,93
"5820";2020-02-18;2,04
"5821";2020-02-19;2,01
"5822";2020-02-20;1,98
"5823";2020-02-21;1,96
"5824";2020-02-24;1,94
"5825";2020-02-25;1,93
"5826";2020-02-26;1,96
"5827";2020-02-27;1,78
"5828";2020-02-28;1,79
"5829";2020-03-01;1,79
"5830";2020-03-02;1,75
"5831";2020-03-03;1,78
"5832";2020-03-04;1,83
"5833";2020-03-05;1,89
"5834";2020-03-06;1,76
"5835";2020-03-08;1,76
"5836";2020-03-09;1,74
"5837";2020-03-10;1,91
"5838";2020-03-11;1,96
"5839";2020-03-12;1,82
"5840";2020-03-13;1,94
"5841";2020-03-15;1,94
"5842";2020-03-16;1,89
"5843";2020-03-17;1,89
"5844";2020-03-18;1,73
"5845";2020-03-19;1,68
"5846";2020-03-20;1,76
"5847";2020-03-22;1,76
"5848";2020-03-23;1,7
"5849";2020-03-25;1,8
"5850";2020-03-26;1,73
"5851";2020-03-27;1,7
"5852";2020-03-29;1,7
"5853";2020-03-30;1,65
"5854";2020-03-31;1,71
"5855";2020-04-01;1,69
"5856";2020-04-02;1,55
"5857";2020-04-03;1,5
"5858";2020-04-06;1,64
"5859";2020-04-07;1,83
"5860";2020-04-08;1,86
"5861";2020-04-09;1,74
"5862";2020-04-10;1,74
"5863";2020-04-13;1,86
"5864";2020-04-14;1,76
"5865";2020-04-15;1,68
"5866";2020-04-16;1,59
"5867";2020-04-17;1,71
"5868";2020-04-20;1,78
"5869";2020-04-21;1,92
"5870";2020-04-22;1,9
"5871";2020-04-23;1,86
"5872";2020-04-24;1,81
"5873";2020-04-27;1,68
"5874";2020-04-28;1,8
"5875";2020-04-29;1,73
"5876";2020-04-30;1,63
"5877";2020-05-01;1,69
"5878";2020-05-04;1,78
"5879";2020-05-05;1,93
"5880";2020-05-06;1,9
"5881";2020-05-07;1,84
"5882";2020-05-08;1,74
"5883";2020-05-11;1,7
"5884";2020-05-12;1,61
"5885";2020-05-13;1,56
"5886";2020-05-14;1,6
"5887";2020-05-15;1,66
"5888";2020-05-18;1,77
"5889";2020-05-19;1,85
"5890";2020-05-20;1,83
"5891";2020-05-21;1,75
"5892";2020-05-22;1,7
"5893";2020-05-26;1,79
"5894";2020-05-27;1,78
"5895";2020-05-28;1,79
"5896";2020-05-29;1,7
"5897";2020-06-01;1,59
"5898";2020-06-02;1,58
"5899";2020-06-03;1,84
"5900";2020-06-04;1,68
"5901";2020-06-05;1,8
"5902";2020-06-08;1,68
"5903";2020-06-09;1,68
"5904";2020-06-10;1,72
"5905";2020-06-11;1,77
"5906";2020-06-12;1,67
"5907";2020-06-15;1,64
"5908";2020-06-16;1,43
"5909";2020-06-17;1,55
"5910";2020-06-18;1,51
"5911";2020-06-19;1,49
"5912";2020-06-22;1,64
"5913";2020-06-23;1,61
"5914";2020-06-24;1,64
"5915";2020-06-25;1,53
"5916";2020-06-26;1,42
"5917";2020-06-29;1,67
"5918";2020-06-30;1,76
"5919";2020-07-01;1,69
"5920";2020-07-03;0
"5921";2020-07-06;1,71
"5922";2020-07-07;1,76
"5923";2020-07-08;1,78
"5924";2020-07-09;1,88
"5925";2020-07-10;1,79
"5926";2020-07-13;1,75
"5927";2020-07-14;1,74
"5928";2020-07-15;1,76
"5929";2020-07-16;1,79
"5930";2020-07-17;1,79
"5931";2020-07-20;1,71
"5932";2020-07-21;1,66
"5933";2020-07-22;1,69
"5934";2020-07-23;1,75
"5935";2020-07-24;1,77
"5936";2020-07-27;1,85
"5937";2020-07-28;1,83
"5938";2020-07-29;1,77
"5939";2020-07-30;1,81
"5940";2020-07-31;1,83
"5941";2020-08-03;1,95
"5942";2020-08-04;2,07
"5943";2020-08-05;2,23
"5944";2020-08-06;2,26
"5945";2020-08-07;2,15
"5946";2020-08-10;2,18
"5947";2020-08-11;2,19
"5948";2020-08-12;2,05
"5949";2020-08-13;2,19
"5950";2020-08-14;2,23
"5951";2020-08-17;2,32
"5952";2020-08-18;2,45
"5953";2020-08-19;2,43
"5954";2020-08-20;2,35
"5955";2020-08-21;2,39
"5956";2020-08-24;2,57
"5957";2020-08-25;2,54
"5958";2020-08-26;2,52
"5959";2020-08-27;2,52
"5960";2020-08-28;2,46
"5961";2020-08-31;2,3
"5962";2020-09-01;2,22
"5963";2020-09-02;2,15
"5964";2020-09-03;2,32
"5965";2020-09-04;1,8
"5966";2020-09-08;2,35
"5967";2020-09-09;2,21
"5968";2020-09-10;2,13
"5969";2020-09-11;1,93
"5970";2020-09-14;2,18
"5971";2020-09-15;2,19
"5972";2020-09-16;2,06
"5973";2020-09-17;1,65
"5974";2020-09-18;1,56
"5975";2020-09-21;1,33
"5976";2020-09-22;1,49
"5977";2020-09-23;1,74
"5978";2020-09-24;1,93
"5979";2020-09-25;1,9
"5980";2020-09-28;1,83
"5981";2020-09-29;1,74
"5982";2020-09-30;1,66
"5983";2020-10-01;1,6
"5984";2020-10-02;1,41
"5985";2020-10-05;1,92
"5986";2020-10-06;1,86
"5987";2020-10-07;2,01
"5988";2020-10-08;1,49
"5989";2020-10-09;2,25
"5990";2020-10-12;2,31
"5991";2020-10-13;2,14
"5992";2020-10-14;2,02
"5993";2020-10-15;2,23
"5994";2020-10-16;2,16
"5995";2020-10-19;2,3
"5996";2020-10-20;2,57
"5997";2020-10-21;2,95
"5998";2020-10-22;2,99
"5999";2020-10-23;2,91
"6000";2020-10-26;3,14
"6001";2020-10-27;3,07
"6002";2020-10-28;3,14
"6003";2020-10-29;3,06
"6004";2020-10-30;3,03
"6005";2020-11-02;3,03
"6006";2020-11-03;2,88
"6007";2020-11-04;2,63
"6008";2020-11-05;2,69
"6009";2020-11-06;2,67
"6010";2020-11-09;2,63
"6011";2020-11-10;2,74
"6012";2020-11-11;2,75
"6013";2020-11-12;2,81
"6014";2020-11-13;2,82
"6015";2020-11-16;2,62
"6016";2020-11-17;2,55
"6017";2020-11-18;2,37
"6018";2020-11-19;2,19
"6019";2020-11-20;2,22
"6020";2020-11-23;2,23
"6021";2020-11-24;2,47
"6022";2020-11-25;2,47
"6023";2020-11-30;2,89
"6024";2020-12-01;2,89
"6025";2020-12-02;2,75
"6026";2020-12-03;2,46
"6027";2020-12-04;2,48
"6028";2020-12-07;2,39
"6029";2020-12-08;2,36
"6030";2020-12-09;2,45
"6031";2020-12-10;2,45
"6032";2020-12-11;2,54
"6033";2020-12-14;2,69
"6034";2020-12-15;2,63
"6035";2020-12-16;2,73
"6036";2020-12-17;2,7
"6037";2020-12-18;2,73
"6038";2020-12-21;2,68
"6039";2020-12-22;2,76
"6040";2020-12-23;2,76
"6041";2020-12-24;2,68
"6042";2020-12-28;2,39
"6043";2020-12-29;2,4
"6044";2020-12-30;2,36
"6045";2021-01-04;2,6
"6046";2021-01-05;2,77
"6047";2021-01-06;2,76
"6048";2021-01-07;2,81
"6049";2021-01-08;2,77
"6050";2021-01-11;2,71
"6051";2021-01-12;2,89
"6052";2021-01-13;2,82
"6053";2021-01-14;2,82
"6054";2021-01-15;2,86
"6055";2021-01-19;2,65
"6056";2021-01-20;2,57
"6057";2021-01-21;2,49
"6058";2021-01-22;2,45
"6059";2021-01-25;2,63
"6060";2021-01-26;2,73
"6061";2021-01-27;2,77
"6062";2021-01-28;2,76
"6063";2021-01-29;2,68
"6064";2021-02-01;2,88
"6065";2021-02-02;3,24
"6066";2021-02-03;3,01
"6067";2021-02-04;2,99
"6068";2021-02-05;3,49
"6069";2021-02-08;3,4
"6070";2021-02-09;3,35
"6071";2021-02-10;3,76
"6072";2021-02-11;6,5
"6073";2021-02-12;6,12
"6074";2021-02-16;11,32
"6075";2021-02-17;23,86
"6076";2021-02-18;8,56
"6077";2021-02-19;4,96
"6078";2021-02-22;3,16
"6079";2021-02-23;2,94
"6080";2021-02-24;2,8
"6081";2021-02-25;2,72
"6082";2021-02-26;2,66
"6083";2021-03-01;2,7
"6084";2021-03-02;2,87
"6085";2021-03-03;2,86
"6086";2021-03-04;2,79
"6087";2021-03-05;2,72
"6088";2021-03-08;2,67
"6089";2021-03-09;2,62
"6090";2021-03-10;2,62
"6091";2021-03-11;2,7
"6092";2021-03-12;2,65
"6093";2021-03-15;2,58
"6094";2021-03-16;2,5
"6095";2021-03-17;2,6
"6096";2021-03-18;2,45
"6097";2021-03-19;2,53
"6098";2021-03-22;2,55
"6099";2021-03-23;2,56
"6100";2021-03-24;2,56
"6101";2021-03-25;2,52
"6102";2021-03-26;2,52
"6103";2021-03-29;2,58
"6104";2021-03-30;2,55
"6105";2021-03-31;2,52
"6106";2021-04-01;2,52
"6107";2021-04-05;2,43
"6108";2021-04-06;2,44
"6109";2021-04-07;2,43
"6110";2021-04-08;2,47
"6111";2021-04-09;2,48
"6112";2021-04-12;2,5
"6113";2021-04-13;2,57
"6114";2021-04-14;2,65
"6115";2021-04-15;2,62
"6116";2021-04-16;2,63
"6117";2021-04-19;2,75
"6118";2021-04-20;2,76
"6119";2021-04-21;2,72
"6120";2021-04-22;2,77
"6121";2021-04-23;2,79
"6122";2021-04-26;2,73
"6123";2021-04-27;2,91
"6124";2021-04-28;2,98
"6125";2021-04-29;2,91
"6126";2021-04-30;2,86
"6127";2021-05-03;2,96
"6128";2021-05-04;3
"6129";2021-05-05;2,99
"6130";2021-05-06;2,9
"6131";2021-05-07;2,9
"6132";2021-05-10;2,93
"6133";2021-05-11;2,91
"6134";2021-05-12;2,91
"6135";2021-05-13;2,95
"6136";2021-05-14;2,95
"6137";2021-05-17;2,99
"6138";2021-05-18;2,96
"6139";2021-05-19;2,88
"6140";2021-05-20;2,86
"6141";2021-05-21;2,84
"6142";2021-05-24;2,78
"6143";2021-05-25;2,87
"6144";2021-05-26;2,91
"6145";2021-05-27;2,85
"6146";2021-05-28;2,91
"6147";2021-05-31;2,91
"6148";2021-06-01;3,02
"6149";2021-06-02;3,09
"6150";2021-06-03;3,01
"6151";2021-06-04;3,01
"6152";2021-06-07;2,98
"6153";2021-06-08;3,11
"6154";2021-06-09;3,13
"6155";2021-06-10;3,13
"6156";2021-06-11;3,23
"6157";2021-06-14;3,36
"6158";2021-06-15;3,31
"6159";2021-06-16;3,25
"6160";2021-06-17;3,24
"6161";2021-06-18;3,23
"6162";2021-06-21;3,15
"6163";2021-06-22;3,21
"6164";2021-06-23;3,36
"6165";2021-06-24;3,3
"6166";2021-06-25;3,4
"6167";2021-06-28;3,62
"6168";2021-06-29;3,75
"6169";2021-06-30;3,79
"6170";2021-07-01;3,76
"6171";2021-07-02;3,67
"6172";2021-07-05;3,67
"6173";2021-07-06;3,68
"6174";2021-07-07;3,66
"6175";2021-07-08;3,56
"6176";2021-07-09;3,71
"6177";2021-07-12;3,7
"6178";2021-07-13;3,78
"6179";2021-07-14;3,8
"6180";2021-07-15;3,68
"6181";2021-07-16;3,7
"6182";2021-07-19;3,75
"6183";2021-07-20;3,82
"6184";2021-07-21;3,94
"6185";2021-07-22;4,02
"6186";2021-07-23;4,11
"6187";2021-07-26;4,09
"6188";2021-07-27;4,15
"6189";2021-07-28;4,1
"6190";2021-07-29;4,03
"6191";2021-07-30;3,94
"6192";2021-08-02;4,02
"6193";2021-08-03;4,06
"6194";2021-08-04;4,2
"6195";2021-08-05;4,27
"6196";2021-08-06;4,21
"6197";2021-08-09;4,24
"6198";2021-08-10;4,12
"6199";2021-08-11;4,07
"6200";2021-08-12;4,1
"6201";2021-08-13;3,95
"6202";2021-08-16;3,93
"6203";2021-08-17;3,92
"6204";2021-08-18;3,86
"6205";2021-08-19;3,83
"6206";2021-08-20;3,94
"6207";2021-08-23;3,93
"6208";2021-08-24;3,95
"6209";2021-08-25;4,03
"6210";2021-08-26;4,07
"6211";2021-08-27;4,35
"6212";2021-08-30;4,25
"6213";2021-08-31;4,33
"6214";2021-09-01;4,45
"6215";2021-09-02;4,65
"6216";2021-09-03;4,77
"6217";2021-09-07;4,71
"6218";2021-09-08;4,66
"6219";2021-09-09;4,97
"6220";2021-09-10;5,13
"6221";2021-09-13;5,21
"6222";2021-09-14;5,39
"6223";2021-09-15;5,66
"6224";2021-09-16;5,52
"6225";2021-09-17;5,32
"6226";2021-09-20;5,25
"6227";2021-09-21;4,96
"6228";2021-09-22;4,92
"6229";2021-09-23;4,94
"6230";2021-09-24;5,1
"6231";2021-09-27;5,53
"6232";2021-09-28;5,94
"6233";2021-09-29;5,73
"6234";2021-09-30;5,58
"6235";2021-10-01;5,61
"6236";2021-10-04;5,8
"6237";2021-10-05;6,37
"6238";2021-10-06;6
"6239";2021-10-07;5,71
"6240";2021-10-08;5,46
"6241";2021-10-11;5,46
"6242";2021-10-12;5,34
"6243";2021-10-13;5,56
"6244";2021-10-14;5,92
"6245";2021-10-15;5,44
"6246";2021-10-18;5,01
"6247";2021-10-19;4,81
"6248";2021-10-20;4,87
"6249";2021-10-21;4,94
"6250";2021-10-22;5,1
"6251";2021-10-25;5,72
"6252";2021-10-26;5,59
"6253";2021-10-27;5,91
"6254";2021-10-28;5,68
"6255";2021-10-29;5,49
"6256";2021-11-01;5,22
"6257";2021-11-02;5,33
"6258";2021-11-03;5,59
"6259";2021-11-04;5,73
"6260";2021-11-05;5,51
"6261";2021-11-08;5,53
"6262";2021-11-09;5,08
"6263";2021-11-10;4,56
"6264";2021-11-11;4,81
"6265";2021-11-12;4,97
"6266";2021-11-15;4,77
"6267";2021-11-16;5,11
"6268";2021-11-17;4,82
"6269";2021-11-18;4,95
"6270";2021-11-19;4,9
"6271";2021-11-22;4,83
"6272";2021-11-23;4,95
"6273";2021-11-24;4,93
"6274";2021-11-25;4,93
"6275";2021-11-26;4,93
"6276";2021-11-29;4,9
"6277";2021-11-30;4,52
"6278";2021-12-01;4,31
"6279";2021-12-02;4,08
"6280";2021-12-03;3,79
"6281";2021-12-06;3,66
"6282";2021-12-07;3,6
"6283";2021-12-08;3,79
"6284";2021-12-09;3,67
"6285";2021-12-10;3,65
"6286";2021-12-13;4,05
"6287";2021-12-14;3,71
"6288";2021-12-15;3,79
"6289";2021-12-16;3,67
"6290";2021-12-17;3,71
"6291";2021-12-20;3,91
"6292";2021-12-21;3,96
"6293";2021-12-22;3,95
"6294";2021-12-23;3,56
